ubigeo,year,population
030703,2004,5055
030704,2001,2697
030704,2002,2715
030704,2003,2732
030704,2004,2749
030705,2001,1067
030705,2002,1076
030705,2003,1086
030705,2004,1097
030706,2001,972
030706,2002,975
030706,2003,977
030706,2004,980
030707,2001,1109
030707,2002,1118
030707,2003,1127
030707,2004,1136
030708,2001,2132
030708,2002,2142
030708,2003,2153
030708,2004,2164
030709,2001,450
030709,2002,454
030709,2003,460
030709,2004,465
030710,2001,868
030710,2002,877
030710,2003,889
030710,2004,901
030711,2001,987
030711,2002,990
030711,2003,993
030711,2004,995
030712,2001,1338
030712,2002,1371
030712,2003,1404
030712,2004,1437
030713,2001,755
030713,2002,763
030713,2003,772
030713,2004,782
030714,2001,1573
030714,2002,1580
030714,2003,1588
030714,2004,1595
040101,2001,91448
040101,2002,93502
040101,2003,95537
040101,2004,97563
040102,2001,56225
040102,2002,56613
040102,2003,57005
040102,2004,57395
040103,2001,65817
040103,2002,66763
040103,2003,67541
040103,2004,68274
040104,2001,75581
040104,2002,77035
040104,2003,78487
040104,2004,79937
040105,2001,3912
040105,2002,3965
040105,2003,4020
040105,2004,4074
040106,2001,2333
040106,2002,2350
040106,2003,2367
040106,2004,2383
040107,2001,53800
040107,2002,54573
040107,2003,55216
040107,2004,55826
040108,2001,16276
040108,2002,16405
040108,2003,16532
040108,2004,16659
040109,2001,53475
040109,2002,54040
040109,2003,54600
040109,2004,55157
040110,2001,55241
040110,2002,55907
040110,2003,56600
040110,2004,57299
040111,2001,869
040111,2002,874
040111,2003,879
040111,2004,884
040112,2001,128764
040112,2002,130421
040112,2003,131973
040112,2004,133493
040113,2001,746
040113,2002,761
040113,2003,778
040113,2004,794
040114,2001,1381
040114,2002,1401
040114,2003,1421
040114,2004,1442
040115,2001,1134
040115,2002,1149
040115,2003,1162
040115,2004,1175
040116,2001,3475
040116,2002,3550
040116,2003,3624
040116,2004,3699
040117,2001,16915
040117,2002,17265
040117,2003,17607
040117,2004,17947
040118,2001,889
040118,2002,896
040118,2003,904
040118,2004,912
040119,2001,2197
040119,2002,2213
040119,2003,2231
040119,2004,2250
040120,2001,1258
040120,2002,1268
040120,2003,1278
040120,2004,1288
040121,2001,3758
040121,2002,3860
040121,2003,3960
040121,2004,4060
040122,2001,38583
040122,2002,39091
040122,2003,39601
040122,2004,40110
040123,2001,17711
040123,2002,18076
040123,2003,18421
040123,2004,18761
040124,2001,8504
040124,2002,8573
040124,2003,8636
040124,2004,8698
040125,2001,3639
040125,2002,3673
040125,2003,3707
040125,2004,3741
040126,2001,18951
040126,2002,19132
040126,2003,19322
040126,2004,19512
040127,2001,1004
040127,2002,1015
040127,2003,1027
040127,2004,1039
040128,2001,9803
040128,2002,9894
040128,2003,9948
040128,2004,9992
040129,2001,84852
040129,2002,85769
040129,2003,86591
040129,2004,87386
040201,2001,15193
040201,2002,15253
040201,2003,15310
040201,2004,15367
040202,2001,4255
040202,2002,4328
040202,2003,4396
040202,2004,4462
040203,2001,2599
040203,2002,2655
040203,2003,2706
040203,2004,2754
040204,2001,4787
040204,2002,4879
040204,2003,4969
040204,2004,5058
040205,2001,6028
040205,2002,6079
040205,2003,6127
040205,2004,6174
040206,2001,4634
040206,2002,4664
040206,2003,4696
040206,2004,4727
040207,2001,1241
040207,2002,1261
040207,2003,1280
040207,2004,1300
040208,2001,11798
040208,2002,11879
040208,2003,11924
040208,2004,11960
040301,2001,3900
040301,2002,3931
040301,2003,3960
040301,2004,3991
040302,2001,5001
040302,2002,5039
040302,2003,5079
040302,2004,5121
040303,2001,3795
040303,2002,3800
040303,2003,3806
040303,2004,3811
040304,2001,699
040304,2002,711
040304,2003,722
040304,2004,734
040305,2001,1636
040305,2002,1644
040305,2003,1652
040305,2004,1661
040306,2001,858
040306,2002,870
040306,2003,883
040306,2004,895
040307,2001,2889
040307,2002,2909
040307,2003,2932
040307,2004,2954
040308,2001,1886
040308,2002,1896
040308,2003,1907
040308,2004,1918
040309,2001,2055
040309,2002,2071
040309,2003,2079
040309,2004,2084
040310,2001,2920
040310,2002,2928
040310,2003,2934
040310,2004,2939
040311,2001,1076
040311,2002,1083
040311,2003,1087
040311,2004,1091
040312,2001,1756
040312,2002,1767
040312,2003,1780
040312,2004,1793
040313,2001,1660
040313,2002,1667
040313,2003,1676
040313,2004,1685
040401,2001,9514
040401,2002,9588
040401,2003,9658
040401,2004,9730
040402,2001,1658
040402,2002,1670
040402,2003,1682
040402,2004,1695
040403,2001,372
040403,2002,377
040403,2003,382
040403,2004,387
040404,2001,2576
040404,2002,2590
040404,2003,2605
040404,2004,2619
040405,2001,400
040405,2002,405
040405,2003,410
040405,2004,414
040406,2001,1294
040406,2002,1300
040406,2003,1308
040406,2004,1315
040407,2001,1693
040407,2002,1699
040407,2003,1706
040407,2004,1712
040408,2001,1374
040408,2002,1382
040408,2003,1391
040408,2004,1399
040409,2001,6909
040409,2002,6974
040409,2003,7034
040409,2004,7092
040410,2001,4114
040410,2002,4130
040410,2003,4146
040410,2004,4163
040411,2001,737
040411,2002,742
040411,2003,747
040411,2004,752
040412,2001,254
040412,2002,259
040412,2003,264
040412,2004,269
040413,2001,7304
040413,2002,7348
040413,2003,7391
040413,2004,7435
040414,2001,2619
040414,2002,2629
040414,2003,2639
040414,2004,2649
040501,2001,4104
040501,2002,4126
040501,2003,4149
040501,2004,4173
040502,2001,1426
040502,2002,1434
040502,2003,1442
040502,2004,1451
040503,2001,3187
040503,2002,3199
040503,2003,3211
040503,2004,3223
040504,2001,3233
040504,2002,3243
040504,2003,3254
040504,2004,3264
040505,2001,5225
040505,2002,5258
040505,2003,5295
040505,2004,5332
040506,2001,1270
040506,2002,1280
040506,2003,1290
040506,2004,1300
040507,2001,1528
040507,2002,1540
040507,2003,1552
040507,2004,1565
040508,2001,2385
040508,2002,2402
040508,2003,2420
040508,2004,2438
040509,2001,811
040509,2002,817
040509,2003,824
040509,2004,831
040510,2001,1275
040510,2002,1277
040510,2003,1279
040510,2004,1280
040511,2001,1991
040511,2002,1994
040511,2003,1998
040511,2004,2001
040512,2001,1200
040512,2002,1209
040512,2003,1219
040512,2004,1229
040513,2001,948
040513,2002,963
040513,2003,981
040513,2004,999
040514,2001,1002
040514,2002,1015
040514,2003,1028
040514,2004,1043
040515,2001,987
040515,2002,994
040515,2003,1000
040515,2004,1007
040516,2001,824
040516,2002,831
040516,2003,838
040516,2004,845
040517,2001,2446
040517,2002,2463
040517,2003,2479
040517,2004,2496
040518,2001,1072
040518,2002,1080
040518,2003,1090
040518,2004,1099
040519,2001,2291
040519,2002,2305
040519,2003,2320
040519,2004,2335
040520,2001,12960
040520,2002,13014
040520,2003,13039
040520,2004,13056
040601,2001,3898
040601,2002,3912
040601,2003,3926
040601,2004,3940
040602,2001,801
040602,2002,808
040602,2003,817
040602,2004,825
040603,2001,4710
040603,2002,4753
040603,2003,4803
040603,2004,4854
040604,2001,1181
040604,2002,1186
040604,2003,1191
040604,2004,1197
040605,2001,790
040605,2002,796
040605,2003,802
040605,2004,809
040606,2001,5877
040606,2002,5911
040606,2003,5937
040606,2004,5960
040607,2001,1434
040607,2002,1440
040607,2003,1445
040607,2004,1451
040608,2001,3674
040608,2002,3696
040608,2003,3718
040608,2004,3739
040701,2001,28086
040701,2002,28305
040701,2003,28524
040701,2004,28739
040702,2001,10841
040702,2002,10969
040702,2003,11094
040702,2004,11219
040703,2001,6470
040703,2002,6576
040703,2003,6681
040703,2004,6786
040704,2001,2478
040704,2002,2511
040704,2003,2544
040704,2004,2577
040705,2001,1533
040705,2002,1561
040705,2003,1589
040705,2004,1618
040706,2001,6927
040706,2002,6948
040706,2003,6968
040706,2004,6989
040801,2001,3289
040801,2002,3316
040801,2003,3346
040801,2004,3373
040802,2001,2535
040802,2002,2553
040802,2003,2573
040802,2004,2592
040803,2001,892
040803,2002,900
040803,2003,908
040803,2004,917
040804,2001,3009
040804,2002,3034
040804,2003,3060
040804,2004,3087
040805,2001,1854
040805,2002,1871
040805,2003,1889
040805,2004,1907
040806,2001,3148
040806,2002,3172
040806,2003,3197
040806,2004,3222
040807,2001,400
040807,2002,411
040807,2003,422
040807,2004,434
040808,2001,452
040808,2002,462
040808,2003,472
040808,2004,483
040809,2001,409
040809,2002,418
040809,2003,426
040809,2004,435
040810,2001,1059
040810,2002,1067
040810,2003,1076
040810,2004,1085
040811,2001,1532
040811,2002,1544
040811,2003,1557
040811,2004,1571
050101,2001,84621
050101,2002,86262
050101,2003,87896
050101,2004,89536
050102,2001,7007
050102,2002,7090
050102,2003,7185
050102,2004,7281
050103,2001,3411
050103,2002,3489
050103,2003,3582
050103,2004,3679
050104,2001,10984
050104,2002,11178
050104,2003,11379
050104,2004,11582
050105,2001,4580
050105,2002,4639
050105,2003,4705
050105,2004,4772
050106,2001,5257
050106,2002,5323
050106,2003,5397
050106,2004,5474
050107,2001,2171
050107,2002,2217
050107,2003,2272
050107,2004,2330
050108,2001,5707
050108,2002,5784
050108,2003,5873
050108,2004,5964
050109,2001,969
050109,2002,993
050109,2003,1027
050109,2004,1065
050110,2001,25500
050110,2002,25942
050110,2003,26397
050110,2004,26855
050111,2001,878
050111,2002,908
050111,2003,949
050111,2004,994
050112,2001,7021
050112,2002,7109
050112,2003,7205
050112,2004,7301
050113,2001,4033
050113,2002,4108
050113,2003,4192
050113,2004,4279
050114,2001,14242
050114,2002,14431
050114,2003,14637
050114,2004,14845
050115,2001,15964
050115,2002,16223
050115,2003,16491
050115,2004,16762
050201,2001,5585
050201,2002,5668
050201,2003,5777
050201,2004,5894
050202,2001,8949
050202,2002,9168
050202,2003,9419
050202,2004,9680
050203,2001,7435
050203,2002,7578
050203,2003,7739
050203,2004,7905
050204,2001,3204
050204,2002,3238
050204,2003,3276
050204,2004,3315
050205,2001,5928
050205,2002,6015
050205,2003,6111
050205,2004,6210
050206,2001,4562
050206,2002,4668
050206,2003,4792
050206,2004,4921
050301,2001,3259
050301,2002,3336
050301,2003,3427
050301,2004,3523
050302,2001,2732
050302,2002,2793
050302,2003,2865
050302,2004,2941
050303,2001,1953
050303,2002,2014
050303,2003,2086
050303,2004,2163
050304,2001,2844
050304,2002,2906
050304,2003,2977
050304,2004,3051
050401,2001,26598
050401,2002,26920
050401,2003,27270
050401,2004,27620
050402,2001,3078
050402,2002,3141
050402,2003,3204
050402,2004,3266
050403,2001,5380
050403,2002,5446
050403,2003,5512
050403,2004,5576
050404,2001,1951
050404,2002,1991
050404,2003,2044
050404,2004,2099
050405,2001,4562
050405,2002,4616
050405,2003,4680
050405,2004,4745
050406,2001,6080
050406,2002,6156
050406,2003,6250
050406,2004,6348
050407,2001,12195
050407,2002,12352
050407,2003,12527
050407,2004,12705
050408,2001,9288
050408,2002,9408
050408,2003,9533
050408,2004,9657
050501,2001,21552
050501,2002,21611
050501,2003,21676
050501,2004,21745
050502,2001,12763
050502,2002,12853
050502,2003,12954
050502,2004,13057
050503,2001,7923
050503,2002,8157
050503,2003,8427
050503,2004,8704
050504,2001,1765
050504,2002,1832
050504,2003,1915
050504,2004,2001
050505,2001,4072
050505,2002,4282
050505,2003,4518
050505,2004,4759
050506,2001,2946
050506,2002,2999
050506,2003,3052
050506,2004,3104
050507,2001,12905
050507,2002,13138
050507,2003,13381
050507,2004,13625
050508,2001,11290
050508,2002,11497
050508,2003,11734
050508,2004,11978
050601,2001,13102
050601,2002,13221
050601,2003,13334
050601,2004,13448
050602,2001,2634
050602,2002,2698
050602,2003,2778
050602,2004,2863
050603,2001,1429
050603,2002,1469
050603,2003,1519
050603,2004,1570
050604,2001,2260
050604,2002,2294
050604,2003,2333
050604,2004,2373
050605,2001,2983
050605,2002,3012
050605,2003,3046
050605,2004,3080
050606,2001,3801
050606,2002,3845
050606,2003,3894
050606,2004,3943
050607,2001,2534
050607,2002,2576
050607,2003,2620
050607,2004,2665
050608,2001,2919
050608,2002,2963
050608,2003,3012
050608,2004,3062
050609,2001,2008
050609,2002,2055
050609,2003,2110
050609,2004,2166
050610,2001,1792
050610,2002,1825
050610,2003,1864
050610,2004,1904
050611,2001,2785
050611,2002,2847
050611,2003,2928
050611,2004,3013
050612,2001,4277
050612,2002,4333
050612,2003,4397
050612,2004,4462
050613,2001,2780
050613,2002,2813
050613,2003,2850
050613,2004,2888
050614,2001,780
050614,2002,794
050614,2003,811
050614,2004,828
050615,2001,1371
050615,2002,1406
050615,2003,1448
050615,2004,1493
050616,2001,708
050616,2002,738
050616,2003,769
050616,2004,801
050617,2001,3662
050617,2002,3723
050617,2003,3791
050617,2004,3859
050618,2001,1848
050618,2002,1880
050618,2003,1916
050618,2004,1952
050619,2001,3118
050619,2002,3156
050619,2003,3200
050619,2004,3245
050620,2001,783
050620,2002,811
050620,2003,846
050620,2004,883
050621,2001,1582
050621,2002,1623
050621,2003,1668
050621,2004,1715
050701,2001,12631
050701,2002,12733
050701,2003,12854
050701,2004,12985
050702,2001,3096
050702,2002,3193
050702,2003,3308
050702,2004,3430
050703,2001,618
050703,2002,662
050703,2003,712
050703,2004,764
050704,2001,444
050704,2002,478
050704,2003,516
050704,2004,556
050705,2001,3499
050705,2002,3599
050705,2003,3715
050705,2004,3836
050706,2001,2526
050706,2002,2601
050706,2003,2692
050706,2004,2788
050707,2001,517
050707,2002,557
050707,2003,601
050707,2004,646
050708,2001,849
050708,2002,903
050708,2003,961
050708,2004,1020
050801,2001,3267
050801,2002,3317
050801,2003,3377
050801,2004,3445
050802,2001,391
050802,2002,404
050802,2003,419
050802,2004,434
050803,2001,736
050803,2002,748
050803,2003,763
050803,2004,780
050804,2001,2273
050804,2002,2336
050804,2003,2410
050804,2004,2487
050805,2001,794
050805,2002,822
050805,2003,854
050805,2004,886
050806,2001,1057
050806,2002,1091
050806,2003,1130
050806,2004,1171
050807,2001,711
050807,2002,740
050807,2003,774
050807,2004,809
050808,2001,404
050808,2002,408
050808,2003,412
050808,2004,416
050809,2001,230
050809,2002,239
050809,2003,249
050809,2004,260
050810,2001,935
050810,2002,976
050810,2003,1023
050810,2004,1072
050901,2001,2915
050901,2002,2959
050901,2003,3007
050901,2004,3054
050902,2001,425
050902,2002,435
050902,2003,447
050902,2004,459
050903,2001,853
050903,2002,877
050903,2003,905
050903,2004,934
050904,2001,824
050904,2002,847
050904,2003,873
050904,2004,901
050905,2001,544
050905,2002,560
050905,2003,577
050905,2004,595
050906,2001,1969
050906,2002,1998
050906,2003,2034
050906,2004,2073
050907,2001,1150
050907,2002,1188
050907,2003,1231
050907,2004,1277
050908,2001,839
050908,2002,860
050908,2003,883
050908,2004,907
050909,2001,1529
050909,2002,1580
050909,2003,1642
050909,2004,1707
050910,2001,1269
050910,2002,1311
050910,2003,1360
050910,2004,1412
050911,2001,1061
050911,2002,1092
050911,2003,1126
050911,2004,1163
051001,2001,3066
051001,2002,3086
051001,2003,3110
051001,2004,3130
051002,2001,2584
051002,2002,2615
051002,2003,2648
051002,2004,2682
051003,2001,918
051003,2002,944
051003,2003,973
051003,2004,1002
051004,2001,506
051004,2002,527
051004,2003,551
051004,2004,575
051005,2001,3556
051005,2002,3614
051005,2003,3680
051005,2004,3748
051006,2001,1497
051006,2002,1544
051006,2003,1598
051006,2004,1654
051007,2001,1594
051007,2002,1614
051007,2003,1636
051007,2004,1659
051008,2001,1154
051008,2002,1179
051008,2003,1208
051008,2004,1239
051009,2001,4540
051009,2002,4605
051009,2003,4667
051009,2004,4729
051010,2001,2520
051010,2002,2583
051010,2003,2660
051010,2004,2741
051011,2001,3092
051011,2002,3116
051011,2003,3146
051011,2004,3178
051012,2001,3039
051012,2002,3070
051012,2003,3111
051012,2004,3154
051101,2001,7579
051101,2002,7732
051101,2003,7905
051101,2004,8085
051102,2001,2252
051102,2002,2268
051102,2003,2287
051102,2004,2306
051103,2001,1233
051103,2002,1258
051103,2003,1286
051103,2004,1316
051104,2001,2122
051104,2002,2155
051104,2003,2194
051104,2004,2236
051105,2001,1996
051105,2002,2034
051105,2003,2076
051105,2004,2119
051106,2001,2339
051106,2002,2374
051106,2003,2411
051106,2004,2449
051107,2001,1858
051107,2002,1886
051107,2003,1915
051107,2004,1944
051108,2001,3326
051108,2002,3472
051108,2003,3645
051108,2004,3826
060101,2001,149353
060101,2002,151512
060101,2003,153466
060101,2004,155361
060102,2001,10703
060102,2002,10768
060102,2003,10834
060102,2004,10899
060103,2001,4335
060103,2002,4373
060103,2003,4408
060103,2004,4441
060104,2001,9332
060104,2002,9417
060104,2003,9498
060104,2004,9578
060105,2001,26534
060105,2002,26828
060105,2003,27095
060105,2004,27355
060106,2001,16731
060106,2002,16948
060106,2003,17156
060106,2004,17362
060107,2001,5333
060107,2002,5434
060107,2003,5537
060107,2004,5640
060108,2001,29299
060108,2002,29607
060108,2003,29892
060108,2004,30170
060109,2001,10983
060109,2002,11137
060109,2003,11280
060109,2004,11420
060110,2001,5322
060110,2002,5405
060110,2003,5484
060110,2004,5561
060111,2001,9163
060111,2002,9253
060111,2003,9340
060111,2004,9426
060112,2001,4783
060112,2002,4827
060112,2003,4875
060112,2004,4924
060201,2001,28409
060201,2002,28566
060201,2003,28705
060201,2004,28839
060202,2001,23615
060202,2002,23749
060202,2003,23895
060202,2004,24042
060203,2001,15065
060203,2002,15218
060203,2003,15362
060203,2004,15502
060204,2001,10256
060204,2002,10374
060204,2003,10492
060204,2004,10609
060301,2001,22832
060301,2002,22986
060301,2003,23128
060301,2004,23270
060302,2001,3607
060302,2002,3629
060302,2003,3650
060302,2004,3671
060303,2001,8883
060303,2002,8977
060303,2003,9063
060303,2004,9145
060304,2001,14872
060304,2002,14958
060304,2003,15044
060304,2004,15129
060305,2001,835
060305,2002,854
060305,2003,875
060305,2004,897
060306,2001,4672
060306,2002,4741
060306,2003,4807
060306,2004,4871
060307,2001,6957
060307,2002,7010
060307,2003,7065
060307,2004,7119
060308,2001,6604
060308,2002,6656
060308,2003,6708
060308,2004,6759
060309,2001,11413
060309,2002,11492
060309,2003,11571
060309,2004,11649
060310,2001,6388
060310,2002,6437
060310,2003,6491
060310,2004,6545
060311,2001,1404
060311,2002,1429
060311,2003,1454
060311,2004,1478
060312,2001,4031
060312,2002,4073
060312,2003,4117
060312,2004,4161
060401,2001,53847
060401,2002,54611
060401,2003,55327
060401,2004,56034
060402,2001,4562
060402,2002,4687
060402,2003,4841
060402,2004,5001
060403,2001,5873
060403,2002,6024
060403,2003,6168
060403,2004,6310
060404,2001,5944
060404,2002,6099
060404,2003,6266
060404,2004,6438
060405,2001,4001
060405,2002,4076
060405,2003,4144
060405,2004,4210
060406,2001,6411
060406,2002,6483
060406,2003,6543
060406,2004,6599
060407,2001,8686
