ubigeo,year,population
061306,2018,2131
061306,2019,2067
061306,2020,1999
061306,2021,1933
061306,2022,1864
061306,2023,1786.388888888889
061307,2018,4026
061307,2019,3962
061307,2020,3887
061307,2021,3815
061307,2022,3731
061307,2023,3618.3888888888887
061308,2018,1482
061308,2019,1442
061308,2020,1399
061308,2021,1357
061308,2022,1314
061308,2023,1267.6666666666667
061309,2018,447
061309,2019,443
061309,2020,437
061309,2021,433
061309,2022,426
061309,2023,410.5
061310,2018,1310
061310,2019,1284
061310,2020,1255
061310,2021,1226
061310,2022,1194
061310,2023,1155.6666666666667
061311,2018,2947
061311,2019,2911
061311,2020,2869
061311,2021,2826
061311,2022,2776
061311,2023,2712.3888888888887
070101,2018,492879
070101,2019,503234
070101,2020,512386
070101,2021,520709
070101,2022,528405
070101,2023,535666.4444444445
070102,2018,79358
070102,2019,80139
070102,2020,80704
070102,2021,81122
070102,2022,81428
070102,2023,81655.11111111111
070103,2018,45396
070103,2019,45963
070103,2020,46409
070103,2021,46772
070103,2022,47071
070103,2023,47323.944444444445
070104,2018,63657
070104,2019,64142
070104,2020,64454
070104,2021,64524
070104,2022,64612
070104,2023,64996.27777777778
070105,2018,3979
070105,2019,3963
070105,2020,3935
070105,2021,3902
070105,2022,3862
070105,2023,3812.5
070106,2018,343900
070106,2019,357035
070106,2020,369618
070106,2021,380894
070106,2022,391564
070106,2023,402409.8888888889
070107,2018,49620
070107,2019,51036
070107,2020,52348
070107,2021,53557
070107,2022,54706
070107,2023,55840.333333333336
080101,2018,117110
080101,2019,117821
080101,2020,118127
080101,2021,118510
080101,2022,118843
080101,2023,118965.16666666667
080102,2018,2403
080102,2019,2408
080102,2020,2405
080102,2021,2407
080102,2022,2407
080102,2023,2396.8888888888887
080103,2018,10535
080103,2019,11418
080103,2020,12333
080103,2021,12969
080103,2022,13497
080103,2023,14114.777777777777
080104,2018,62369
080104,2019,66405
080104,2020,70453
080104,2021,73312
080104,2022,75696
080104,2023,78425.38888888889
080105,2018,122835
080105,2019,128607
080105,2020,134182
080105,2021,138200
080105,2022,141559
080105,2023,145282.44444444444
080106,2018,100663
080106,2019,102400
080106,2020,103817
080106,2021,104961
080106,2022,105919
080106,2023,106780.22222222222
080107,2018,7090
080107,2019,7702
080107,2020,8338
080107,2021,8779
080107,2022,9146
080107,2023,9578.888888888889
080108,2018,61243
080108,2019,61408
080108,2020,61364
080108,2021,61420
080108,2022,61474
080108,2023,61401.166666666664
080201,2018,4726
080201,2019,4678
080201,2020,4616
080201,2021,4579
080201,2022,4548
080201,2023,4500.777777777777
080202,2018,2964
080202,2019,3010
080202,2020,3048
080202,2021,3077
080202,2022,3102
080202,2023,3128.3333333333335
080203,2018,2378
080203,2019,2367
080203,2020,2350
080203,2021,2341
080203,2022,2333
080203,2023,2317.8333333333335
080204,2018,1167
080204,2019,1118
080204,2020,1069
080204,2021,1036
080204,2022,1007
080204,2023,968.4444444444445
080205,2018,7701
080205,2019,7661
080205,2020,7598
080205,2021,7564
080205,2022,7537
080205,2023,7490.888888888889
080206,2018,2046
080206,2019,1982
080206,2020,1915
080206,2021,1871
080206,2022,1832
080206,2023,1777.5555555555557
080207,2018,3455
080207,2019,3435
080207,2020,3404
080207,2021,3387
080207,2022,3373
080207,2023,3349
080301,2018,23817
080301,2019,24667
080301,2020,25464
080301,2021,26038
080301,2022,26512
080301,2023,27025.277777777777
080302,2018,7616
080302,2019,7711
080302,2020,7784
080302,2021,7835
080302,2022,7873
080302,2023,7907.5
080303,2018,2615
080303,2019,2681
080303,2020,2742
080303,2021,2787
080303,2022,2823
080303,2023,2858
080304,2018,4394
080304,2019,4370
080304,2020,4333
080304,2021,4311
080304,2022,4292
080304,2023,4261.777777777777
080305,2018,4796
080305,2019,4722
080305,2020,4634
080305,2021,4576
080305,2022,4528
080305,2023,4466.444444444444
080306,2018,7958
080306,2019,7868
080306,2020,7754
080306,2021,7681
080306,2022,7620
080306,2023,7536.777777777777
080307,2018,3395
080307,2019,3450
080307,2020,3496
080307,2021,3531
080307,2022,3559
080307,2023,3584.3333333333335
080308,2018,3223
080308,2019,3199
080308,2020,3166
080308,2021,3146
080308,2022,3128
080308,2023,3099.1666666666665
080309,2018,3750
080309,2019,3760
080309,2020,3758
080309,2021,3760
080309,2022,3762
080309,2023,3758.8888888888887
080401,2018,22681
080401,2019,23082
080401,2020,23423
080401,2021,23653
080401,2022,23833
080401,2023,24030.222222222223
080402,2018,3649
080402,2019,3652
080402,2020,3645
080402,2021,3639
080402,2022,3631
080402,2023,3617.222222222222
080403,2018,5856
080403,2019,5920
080403,2020,5967
080403,2021,5997
080403,2022,6016
080403,2023,6030.333333333333
080404,2018,6513
080404,2019,6472
080404,2020,6412
080404,2021,6368
080404,2022,6324
080404,2023,6261.166666666667
080405,2018,11214
080405,2019,11425
080405,2020,11607
080405,2021,11728
080405,2022,11817
080405,2023,11906.388888888889
080406,2018,6002
080406,2019,6097
080406,2020,6175
080406,2021,6225
080406,2022,6258
080406,2023,6286.222222222223
080407,2018,4771
080407,2019,4832
080407,2020,4880
080407,2021,4911
080407,2022,4932
080407,2023,4950.611111111111
080408,2018,9684
080408,2019,9591
080408,2020,9473
080408,2021,9385
080408,2022,9303
080408,2023,9198.611111111111
080501,2018,9314
080501,2019,9302
080501,2020,9270
080501,2021,9256
080501,2022,9247
080501,2023,9227.166666666666
080502,2018,5547
080502,2019,5523
080502,2020,5485
080502,2021,5464
080502,2022,5448
080502,2023,5422.611111111111
080503,2018,5214
080503,2019,5204
080503,2020,5178
080503,2021,5166
080503,2022,5158
080503,2023,5141.777777777777
080504,2018,2174
080504,2019,2142
080504,2020,2104
080504,2021,2079
080504,2022,2060
080504,2023,2038.5555555555557
080505,2018,5635
080505,2019,5600
080505,2020,5548
080505,2021,5518
080505,2022,5495
080505,2023,5461
080506,2018,1909
080506,2019,1903
080506,2020,1889
080506,2021,1885
080506,2022,1878
080506,2023,1853.2777777777778
080507,2018,2741
080507,2019,2704
080507,2020,2660
080507,2021,2632
080507,2022,2609
080507,2023,2578.1111111111113
080508,2018,2665
080508,2019,2646
080508,2020,2620
080508,2021,2605
080508,2022,2592
080508,2023,2570.5
080601,2018,62983
080601,2019,63931
080601,2020,64711
080601,2021,65225
080601,2022,65594
080601,2023,65951.16666666667
080602,2018,5150
080602,2019,5191
080602,2020,5217
080602,2021,5235
080602,2022,5246
080602,2023,5250.666666666667
080603,2018,5035
080603,2019,5038
080603,2020,5026
080603,2021,5017
080603,2022,5006
080603,2023,4986.722222222223
080604,2018,10479
080604,2019,10453
080604,2020,10399
080604,2021,10359
080604,2022,10320
080604,2023,10265.944444444445
080605,2018,8126
080605,2019,8257
080605,2020,8366
080605,2021,8440
080605,2022,8496
080605,2023,8552.666666666666
080606,2018,4542
080606,2019,4515
080606,2020,4475
080606,2021,4446
080606,2022,4420
080606,2023,4387.222222222223
080607,2018,2827
080607,2019,2821
080607,2020,2808
080607,2021,2798
080607,2022,2789
080607,2023,2778.3333333333335
080608,2018,5469
080608,2019,5479
080608,2020,5474
080608,2021,5470
080608,2022,5462
080608,2023,5443.833333333333
080701,2018,23039
080701,2019,22958
080701,2020,22809
080701,2021,22733
080701,2022,22673
080701,2023,22561
080702,2018,4185
080702,2019,4158
080702,2020,4119
080702,2021,4097
080702,2022,4079
080702,2023,4049.6666666666665
080703,2018,6671
080703,2019,6596
080703,2020,6503
080703,2021,6445
080703,2022,6399
080703,2023,6337.777777777777
080704,2018,7327
080704,2019,7228
080704,2020,7110
080704,2021,7036
080704,2022,6974
080704,2023,6886.722222222223
080705,2018,12575
080705,2019,12704
080705,2020,12798
080705,2021,12879
080705,2022,12949
080705,2023,13008.888888888889
080706,2018,4594
080706,2019,4462
080706,2020,4322
080706,2021,4227
080706,2022,4149
080706,2023,4055.5
080707,2018,4051
080707,2019,4036
080707,2020,4010
080707,2021,3997
080707,2022,3986
080707,2023,3964.0555555555557
080708,2018,8352
080708,2019,8423
080708,2020,8472
080708,2021,8516
080708,2022,8554
080708,2023,8584
080801,2018,37493
080801,2019,38252
080801,2020,38886
080801,2021,39539
080801,2022,40173
080801,2023,40739.88888888889
080802,2018,919
080802,2019,896
080802,2020,872
080802,2021,854
080802,2022,839
080802,2023,823.4444444444445
080803,2018,10632
080803,2019,10236
080803,2020,9824
080803,2021,9434
080803,2022,9055
080803,2023,8673.277777777777
080804,2018,1074
080804,2019,1035
080804,2020,995
080804,2021,962
080804,2022,931
080804,2023,896.2777777777778
080805,2018,5137
080805,2019,5130
080805,2020,5111
080805,2021,5094
080805,2022,5075
080805,2023,5049
080806,2018,2960
080806,2019,2896
080806,2020,2824
080806,2021,2767
080806,2022,2714
080806,2023,2652.1111111111113
080807,2018,1712
080807,2019,1640
080807,2020,1566
080807,2021,1498
080807,2022,1433
080807,2023,1367.388888888889
080808,2018,2060
080808,2019,2023
080808,2020,1981
080808,2021,1950
080808,2022,1920
080808,2023,1879.5555555555557
080901,2018,30570
080901,2019,30330
080901,2020,29990
080901,2021,29744
080901,2022,29650
080901,2023,29758.444444444445
080902,2018,26660
080902,2019,26006
080902,2020,25281
080902,2021,18650
080902,2022,18247
080902,2023,37204.277777777774
080903,2018,5545
080903,2019,5525
080903,2020,5487
080903,2021,5462
080903,2022,5440
080903,2023,5408.722222222223
080904,2018,5448
080904,2019,5336
080904,2020,5209
080904,2021,5108
080904,2022,5017
080904,2023,4916.833333333333
080905,2018,6061
080905,2019,6025
080905,2020,5985
080905,2021,5944
080905,2022,5903
080905,2023,5862.888888888889
080906,2018,15173
080906,2019,15187
080906,2020,15150
080906,2021,15132
080906,2022,15112
080906,2023,15063.944444444445
080907,2018,18240
080907,2019,18702
080907,2020,19099
080907,2021,13688
080907,2022,13885
080907,2023,32059.277777777774
080908,2018,6972
080908,2019,6969
080908,2020,6945
080908,2021,6933
080908,2022,6921
080908,2023,6894.5
080909,2018,10464
080909,2019,10359
080909,2020,10240
080909,2021,10146
080909,2022,10058
080909,2023,9953.777777777777
080910,2018,25025
080910,2019,26160
080910,2020,27234
080910,2021,22680
080910,2022,23299
080910,2023,40801.33333333333
080911,2018,4913
080911,2019,4979
080911,2020,5031
080911,2021,5079
080911,2022,5125
080911,2023,5170.555555555556
080912,2018,2332
080912,2019,2365
080912,2020,2391
080912,2021,2416
080912,2022,2437
080912,2023,2450.5
080913,2018,2322
080913,2019,2350
080913,2020,2369
080913,2021,2388
080913,2022,2405
080913,2023,2417.3888888888887
080914,2018,7587
080914,2019,7553
080914,2020,7499
080914,2021,7461
080914,2022,7427
080914,2023,7382.333333333333
081001,2018,3473
081001,2019,3479
081001,2020,3474
081001,2021,3474
081001,2022,3475
081001,2023,3471.8888888888887
081002,2018,3224
081002,2019,3179
081002,2020,3125
081002,2021,3091
081002,2022,3064
081002,2023,3028.6666666666665
081003,2018,3221
081003,2019,3175
081003,2020,3121
081003,2021,3087
081003,2022,3059
081003,2023,3020.6666666666665
081004,2018,999
081004,2019,974
081004,2020,948
081004,2021,931
081004,2022,916
081004,2023,895.0555555555555
081005,2018,5140
081005,2019,5116
081005,2020,5078
081005,2021,5057
081005,2022,5040
081005,2023,5011.555555555556
081006,2018,5923
081006,2019,5891
081006,2020,5842
081006,2021,5814
081006,2022,5792
081006,2023,5758.055555555556
081007,2018,2139
081007,2019,2118
081007,2020,2092
081007,2021,2076
081007,2022,2063
081007,2023,2044.7777777777778
081008,2018,1072
081008,2019,1054
081008,2020,1033
081008,2021,1020
081008,2022,1009
081008,2023,993.0555555555555
081009,2018,2021
081009,2019,1978
081009,2020,1931
081009,2021,1900
081009,2022,1875
081009,2023,1844.3333333333333
081101,2018,13177
081101,2019,13323
081101,2020,13435
081101,2021,13536
081101,2022,13627
081101,2023,13707.777777777777
081102,2018,2952
081102,2019,3005
081102,2020,3050
081102,2021,3089
081102,2022,3122
081102,2023,3148.8888888888887
081103,2018,9488
081103,2019,9468
081103,2020,9421
081103,2021,9398
081103,2022,9379
081103,2023,9340.055555555555
081104,2018,9004
081104,2019,8973
081104,2020,8915
081104,2021,8883
081104,2022,8858
081104,2023,8817
081105,2018,7689
081105,2019,7788
081105,2020,7866
081105,2021,7923
081105,2022,7966
081105,2023,8002.388888888889
081106,2018,4865
081106,2019,4885
081106,2020,4892
081106,2021,4903
081106,2022,4914
081106,2023,4919.833333333333
081201,2018,11785
081201,2019,11984
081201,2020,12152
081201,2021,12279
081201,2022,12416
081201,2023,12617.388888888889
081202,2018,6567
081202,2019,6760
081202,2020,6938
081202,2021,7095
081202,2022,7245
081202,2023,7403.111111111111
081203,2018,2502
081203,2019,2556
081203,2020,2603
081203,2021,2638
081203,2022,2668
081203,2023,2700.6666666666665
081204,2018,3107
081204,2019,3136
081204,2020,3156
081204,2021,3172
081204,2022,3186
081204,2023,3199.8333333333335
081205,2018,14950
081205,2019,15039
081205,2020,15084
081205,2021,15122
081205,2022,15165
081205,2023,15223.611111111111
081206,2018,4672
081206,2019,4673
081206,2020,4661
081206,2021,4654
081206,2022,4652
081206,2023,4654
081207,2018,4860
081207,2019,4919
081207,2020,4965
081207,2021,5000
081207,2022,5032
081207,2023,5069.333333333333
081208,2018,4971
081208,2019,5103
081208,2020,5223
081208,2021,5326
081208,2022,5423
081208,2023,5525.888888888889
081209,2018,4873
081209,2019,4917
081209,2020,4947
081209,2021,4971
081209,2022,4994
081209,2023,5020.833333333333
081210,2018,17664
081210,2019,18147
081210,2020,18587
081210,2021,18796
081210,2022,19019
081210,2023,19525.055555555555
081211,2018,10535
081211,2019,11054
081211,2020,11563
081211,2021,12050
081211,2022,12323
081211,2023,12180
081212,2018,11590
081212,2019,11739
081212,2020,11856
081212,2021,11943
081212,2022,12025
081212,2023,12128.277777777777
081301,2018,22637
081301,2019,23222
081301,2020,23754
081301,2021,24178
081301,2022,24550
081301,2023,24932.166666666668
081302,2018,11761
081302,2019,12043
081302,2020,12298
081302,2021,12498
081302,2022,12671
081302,2023,12848.111111111111
081303,2018,6062
081303,2019,6192
081303,2020,6308
081303,2021,6395
081303,2022,6467
081303,2023,6539.611111111111
081304,2018,5623
081304,2019,5671
081304,2020,5704
081304,2021,5729
081304,2022,5746
081304,2023,5754.611111111111
081305,2018,6670
081305,2019,6729
081305,2020,6769
081305,2021,6799
081305,2022,6822
081305,2023,6840.666666666667
081306,2018,11447
081306,2019,11642
081306,2020,11808
081306,2021,11918
081306,2022,12000
081306,2023,12085.055555555555
081307,2018,3345
081307,2019,3378
081307,2020,3402
081307,2021,3421
081307,2022,3435
081307,2023,3443.777777777778
090101,2018,42325
090101,2019,42674
090101,2020,42858
090101,2021,42962
090101,2022,43082
090101,2023,43314.61111111111
090102,2018,2146
090102,2019,2027
090102,2020,1909
090102,2021,1807
090102,2022,1702
090102,2023,1573.111111111111
090103,2018,18954
090103,2019,18013
090103,2020,17056
090103,2021,16315
090103,2022,15483
090103,2023,14223.055555555555
090104,2018,909
090104,2019,879
090104,2020,848
090104,2021,827
090104,2022,804
090104,2023,765.7222222222222
090105,2018,1191
090105,2019,1130
090105,2020,1071
090105,2021,1024
090105,2022,975
090105,2023,908.6666666666666
090106,2018,1975
090106,2019,1893
090106,2020,1807
090106,2021,1745
090106,2022,1674
090106,2023,1557.611111111111
090107,2018,700
090107,2019,681
090107,2020,662
090107,2021,651
090107,2022,637
090107,2023,607.9444444444445
090108,2018,923
090108,2019,916
090108,2020,905
090108,2021,905
090108,2022,906
090108,2023,896.6111111111111
090109,2018,779
090109,2019,747
090109,2020,717
090109,2021,694
090109,2022,669
090109,2023,632.2222222222222
090110,2018,1006
090110,2019,962
090110,2020,917
090110,2021,883
090110,2022,846
090110,2023,790.5555555555555
090111,2018,532
090111,2019,514
090111,2020,494
090111,2021,482
090111,2022,470
090111,2023,449
090112,2018,1025
090112,2019,966
090112,2020,911
090112,2021,865
090112,2022,814
090112,2023,742.9444444444445
090113,2018,1829
090113,2019,1769
090113,2020,1706
090113,2021,1664
090113,2022,1617
090113,2023,1536.2222222222222
090114,2018,2102
090114,2019,2005
090114,2020,1906
090114,2021,1831
090114,2022,1746
090114,2023,1613.6666666666667
090115,2018,537
090115,2019,528
090115,2020,517
090115,2021,512
090115,2022,508
090115,2023,499.27777777777777
090116,2018,2008
090116,2019,1922
090116,2020,1834
090116,2021,1769
090116,2022,1695
090116,2023,1576.8333333333333
090117,2018,21166
090117,2019,20557
090117,2020,19892
090117,2021,19291
090117,2022,18684
090117,2023,17990.444444444445
090118,2018,17124
090118,2019,17963
090118,2020,18765
090118,2021,19388
090118,2022,20031
090118,2023,20911.944444444445
090119,2018,6727
090119,2019,6619
090119,2020,6490
090119,2021,6361
090119,2022,6232
090119,2023,6101.833333333333
090201,2018,9689
090201,2019,9652
090201,2020,9579
090201,2021,9468
090201,2022,9320
090201,2023,9136.166666666666
090202,2018,3396
090202,2019,3287
090202,2020,3171
090202,2021,3050
090202,2022,2922
090202,2023,2784.777777777778
090203,2018,4951
090203,2019,4718
090203,2020,4483
090203,2021,4244
090203,2022,4004
090203,2023,3766.277777777778
090204,2018,1962
090204,2019,1887
090204,2020,1809
090204,2021,1729
090204,2022,1645
090204,2023,1554.8333333333333
090205,2018,1633
090205,2019,1577
090205,2020,1519
090205,2021,1457
090205,2022,1394
090205,2023,1333.2777777777778
090206,2018,10733
090206,2019,9911
090206,2020,9117
090206,2021,8355
090206,2022,7625
090206,2023,6926.777777777777
090207,2018,3067
090207,2019,2973
090207,2020,2873
090207,2021,2766
090207,2022,2654
090207,2023,2539.1666666666665
090208,2018,5241
090208,2019,5103
090208,2020,4952
090208,2021,4789
090208,2022,4615
090208,2023,4431
