ubigeo,year,population,level
021809,2003,77050,district
021809,2004,78155,district
021809,2005,79257,district
021900,2001,35670,province
021900,2002,36082,province
021900,2003,36501,province
021900,2004,36920,province
021900,2005,37335,province
021901,2001,6108,district
021901,2002,6190,district
021901,2003,6275,district
021901,2004,6356,district
021901,2005,6441,district
021902,2001,2109,district
021902,2002,2141,district
021902,2003,2170,district
021902,2004,2200,district
021902,2005,2230,district
021903,2001,1217,district
021903,2002,1226,district
021903,2003,1233,district
021903,2004,1240,district
021903,2005,1247,district
021904,2001,3815,district
021904,2002,3842,district
021904,2003,3872,district
021904,2004,3903,district
021904,2005,3932,district
021905,2001,1502,district
021905,2002,1514,district
021905,2003,1527,district
021905,2004,1540,district
021905,2005,1552,district
021906,2001,4862,district
021906,2002,4915,district
021906,2003,4970,district
021906,2004,5026,district
021906,2005,5080,district
021907,2001,3045,district
021907,2002,3083,district
021907,2003,3121,district
021907,2004,3160,district
021907,2005,3198,district
021908,2001,3467,district
021908,2002,3511,district
021908,2003,3557,district
021908,2004,3603,district
021908,2005,3648,district
021909,2001,7267,district
021909,2002,7373,district
021909,2003,7481,district
021909,2004,7589,district
021909,2005,7696,district
021910,2001,2278,district
021910,2002,2287,district
021910,2003,2295,district
021910,2004,2303,district
021910,2005,2311,district
022000,2001,58263,province
022000,2002,59210,province
022000,2003,60199,province
022000,2004,61198,province
022000,2005,62176,province
022001,2001,19965,district
022001,2002,20312,district
022001,2003,20676,district
022001,2004,21048,district
022001,2005,21411,district
022002,2001,1993,district
022002,2002,2024,district
022002,2003,2057,district
022002,2004,2090,district
022002,2005,2122,district
022003,2001,8680,district
022003,2002,8795,district
022003,2003,8917,district
022003,2004,9040,district
022003,2005,9159,district
022004,2001,1460,district
022004,2002,1483,district
022004,2003,1508,district
022004,2004,1532,district
022004,2005,1556,district
022005,2001,11701,district
022005,2002,11933,district
022005,2003,12171,district
022005,2004,12411,district
022005,2005,12648,district
022006,2001,3795,district
022006,2002,3875,district
022006,2003,3959,district
022006,2004,4043,district
022006,2005,4126,district
022007,2001,2590,district
022007,2002,2623,district
022007,2003,2658,district
022007,2004,2693,district
022007,2005,2727,district
022008,2001,8079,district
022008,2002,8165,district
022008,2003,8253,district
022008,2004,8341,district
022008,2005,8427,district
030000,2001,455537,region
030000,2002,463131,region
030000,2003,470719,region
030000,2004,478315,region
030000,2005,485934,region
030100,2001,121123,province
030100,2002,123395,province
030100,2003,125591,province
030100,2004,127770,province
030100,2005,129999,province
030101,2001,68868,district
030101,2002,70514,district
030101,2003,72127,district
030101,2004,73727,district
030101,2005,75342,district
030102,2001,1621,district
030102,2002,1638,district
030102,2003,1653,district
030102,2004,1668,district
030102,2005,1684,district
030103,2001,3384,district
030103,2002,3390,district
030103,2003,3392,district
030103,2004,3393,district
030103,2005,3399,district
030104,2001,19608,district
030104,2002,19976,district
030104,2003,20333,district
030104,2004,20688,district
030104,2005,21050,district
030105,2001,5557,district
030105,2002,5615,district
030105,2003,5667,district
030105,2004,5719,district
030105,2005,5775,district
030106,2001,5716,district
030106,2002,5741,district
030106,2003,5761,district
030106,2004,5782,district
030106,2005,5808,district
030107,2001,5992,district
030107,2002,6034,district
030107,2003,6073,district
030107,2004,6112,district
030107,2005,6155,district
030108,2001,4151,district
030108,2002,4161,district
030108,2003,4167,district
030108,2004,4173,district
030108,2005,4183,district
030109,2001,6226,district
030109,2002,6326,district
030109,2003,6418,district
030109,2004,6508,district
030109,2005,6603,district
030200,2001,151397,province
030200,2002,153624,province
030200,2003,155825,province
030200,2004,158021,province
030200,2005,160230,province
030201,2001,30826,district
030201,2002,31361,district
030201,2003,31900,district
030201,2004,32442,district
030201,2005,32979,district
030202,2001,7294,district
030202,2002,7332,district
030202,2003,7370,district
030202,2004,7408,district
030202,2005,7445,district
030203,2001,1790,district
030203,2002,1816,district
030203,2003,1843,district
030203,2004,1870,district
030203,2005,1897,district
030204,2001,8356,district
030204,2002,8433,district
030204,2003,8509,district
030204,2004,8584,district
030204,2005,8660,district
030205,2001,5121,district
030205,2002,5156,district
030205,2003,5191,district
030205,2004,5225,district
030205,2005,5260,district
030206,2001,1148,district
030206,2002,1161,district
030206,2003,1176,district
030206,2004,1191,district
030206,2005,1206,district
030207,2001,8609,district
030207,2002,8757,district
030207,2003,8899,district
030207,2004,9041,district
030207,2005,9185,district
030208,2001,7180,district
030208,2002,7311,district
030208,2003,7441,district
030208,2004,7570,district
030208,2005,7700,district
030209,2001,13457,district
030209,2002,13742,district
030209,2003,14023,district
030209,2004,14304,district
030209,2005,14588,district
030210,2001,2559,district
030210,2002,2580,district
030210,2003,2603,district
030210,2004,2627,district
030210,2005,2650,district
030211,2001,1058,district
030211,2002,1073,district
030211,2003,1090,district
030211,2004,1107,district
030211,2005,1123,district
030212,2001,4166,district
030212,2002,4221,district
030212,2003,4277,district
030212,2004,4334,district
030212,2005,4390,district
030213,2001,15848,district
030213,2002,16124,district
030213,2003,16394,district
030213,2004,16661,district
030213,2005,16933,district
030214,2001,1962,district
030214,2002,1982,district
030214,2003,2002,district
030214,2004,2023,district
030214,2005,2043,district
030215,2001,11331,district
030215,2002,11435,district
030215,2003,11535,district
030215,2004,11633,district
030215,2005,11733,district
030216,2001,21485,district
030216,2002,21850,district
030216,2003,22200,district
030216,2004,22546,district
030216,2005,22901,district
030217,2001,2268,district
030217,2002,2292,district
030217,2003,2316,district
030217,2004,2341,district
030217,2005,2365,district
030218,2001,4901,district
030218,2002,4941,district
030218,2003,4980,district
030218,2004,5019,district
030218,2005,5058,district
030219,2001,2038,district
030219,2002,2057,district
030219,2003,2076,district
030219,2004,2095,district
030219,2005,2114,district
030300,2001,13346,province
030300,2002,13633,province
030300,2003,13948,province
030300,2004,14271,province
030300,2005,14582,province
030301,2001,3940,district
030301,2002,4030,district
030301,2003,4130,district
030301,2004,4233,district
030301,2005,4333,district
030302,2001,590,district
030302,2002,604,district
030302,2003,619,district
030302,2004,634,district
030302,2005,649,district
030303,2001,1692,district
030303,2002,1736,district
030303,2003,1784,district
030303,2004,1834,district
030303,2005,1882,district
030304,2001,2330,district
030304,2002,2379,district
030304,2003,2432,district
030304,2004,2486,district
030304,2005,2538,district
030305,2001,2151,district
030305,2002,2195,district
030305,2003,2242,district
030305,2004,2290,district
030305,2005,2337,district
030306,2001,1199,district
030306,2002,1218,district
030306,2003,1240,district
030306,2004,1262,district
030306,2005,1282,district
030307,2001,1444,district
030307,2002,1471,district
030307,2003,1501,district
030307,2004,1532,district
030307,2005,1561,district
030400,2001,30656,province
030400,2002,31159,province
030400,2003,31700,province
030400,2004,32252,province
030400,2005,32786,province
030401,2001,4740,district
030401,2002,4816,district
030401,2003,4894,district
030401,2004,4971,district
030401,2005,5052,district
030402,2001,543,district
030402,2002,556,district
030402,2003,572,district
030402,2004,588,district
030402,2005,603,district
030403,2001,1263,district
030403,2002,1286,district
030403,2003,1312,district
030403,2004,1338,district
030403,2005,1363,district
030404,2001,2892,district
030404,2002,2938,district
030404,2003,2988,district
030404,2004,3038,district
030404,2005,3086,district
030405,2001,710,district
030405,2002,724,district
030405,2003,739,district
030405,2004,756,district
030405,2005,771,district
030406,2001,3009,district
030406,2002,3046,district
030406,2003,3085,district
030406,2004,3125,district
030406,2005,3163,district
030407,2001,674,district
030407,2002,690,district
030407,2003,708,district
030407,2004,726,district
030407,2005,744,district
030408,2001,853,district
030408,2002,867,district
030408,2003,883,district
030408,2004,900,district
030408,2005,916,district
030409,2001,2384,district
030409,2002,2417,district
030409,2003,2452,district
030409,2004,2488,district
030409,2005,2522,district
030410,2001,1410,district
030410,2002,1441,district
030410,2003,1474,district
030410,2004,1508,district
030410,2005,1541,district
030411,2001,1261,district
030411,2002,1286,district
030411,2003,1313,district
030411,2004,1342,district
030411,2005,1369,district
030412,2001,1323,district
030412,2002,1341,district
030412,2003,1360,district
030412,2004,1379,district
030412,2005,1397,district
030413,2001,815,district
030413,2002,831,district
030413,2003,848,district
030413,2004,866,district
030413,2005,883,district
030414,2001,2404,district
030414,2002,2453,district
030414,2003,2506,district
030414,2004,2560,district
030414,2005,2613,district
030415,2001,3374,district
030415,2002,3425,district
030415,2003,3479,district
030415,2004,3535,district
030415,2005,3588,district
030416,2001,1571,district
030416,2002,1591,district
030416,2003,1613,district
030416,2004,1634,district
030416,2005,1655,district
030417,2001,1430,district
030417,2002,1451,district
030417,2003,1474,district
030417,2004,1498,district
030417,2005,1520,district
030500,2001,52204,province
030500,2002,52978,province
030500,2003,53758,province
030500,2004,54540,province
030500,2005,55319,province
030501,2001,12623,district
030501,2002,12809,district
030501,2003,12995,district
030501,2004,13182,district
030501,2005,13368,district
030502,2001,5813,district
030502,2002,5894,district
030502,2003,5975,district
030502,2004,6056,district
030502,2005,6137,district
030503,2001,8287,district
030503,2002,8394,district
030503,2003,8505,district
030503,2004,8616,district
030503,2005,8726,district
030504,2001,12324,district
030504,2002,12525,district
030504,2003,12725,district
030504,2004,12926,district
030504,2005,13127,district
030505,2001,7754,district
030505,2002,7868,district
030505,2003,7984,district
030505,2004,8100,district
030505,2005,8215,district
030506,2001,5403,district
030506,2002,5488,district
030506,2003,5574,district
030506,2004,5660,district
030506,2005,5746,district
030600,2001,57891,province
030600,2002,59184,province
030600,2003,60500,province
030600,2004,61826,province
030600,2005,63149,province
030601,2001,5899,district
030601,2002,5984,district
030601,2003,6063,district
030601,2004,6142,district
030601,2005,6220,district
030602,2001,11490,district
