ubigeo,year,population,level
210900,1991,33377,province
210900,1992,33729,province
210900,1993,34064,province
210900,1994,34419,province
210900,1995,34829,province
210901,1990,20655,district
210901,1991,20653,district
210901,1992,20598,district
210901,1993,20528,district
210901,1994,20498,district
210901,1995,20488,district
210902,1990,5007,district
210902,1991,5055,district
210902,1992,5091,district
210902,1993,5123,district
210902,1994,5154,district
210902,1995,5217,district
210903,1990,3565,district
210903,1991,3736,district
210903,1992,3913,district
210903,1993,4091,district
210903,1994,4259,district
210903,1995,4428,district
210904,1990,3747,district
210904,1991,3933,district
210904,1992,4127,district
210904,1993,4322,district
210904,1994,4508,district
210904,1995,4696,district
211000,1990,26660,province
211000,1991,27529,province
211000,1992,28399,province
211000,1993,29270,province
211000,1994,30143,province
211000,1995,31019,province
211001,1990,12855,district
211001,1991,12962,district
211001,1992,13000,district
211001,1993,13014,district
211001,1994,13047,district
211001,1995,13147,district
211002,1990,6479,district
211002,1991,7182,district
211002,1992,7963,district
211002,1993,8769,district
211002,1994,9546,district
211002,1995,10241,district
211003,1990,1959,district
211003,1991,1967,district
211003,1992,1972,district
211003,1993,1976,district
211003,1994,1983,district
211003,1995,1995,district
211004,1990,4212,district
211004,1991,4253,district
211004,1992,4296,district
211004,1993,4342,district
211004,1994,4395,district
211004,1995,4455,district
211005,1990,1155,district
211005,1991,1165,district
211005,1992,1168,district
211005,1993,1169,district
211005,1994,1172,district
211005,1995,1181,district
211100,1990,155836,province
211100,1991,162219,province
211100,1992,168866,province
211100,1993,175504,province
211100,1994,181853,province
211100,1995,187631,province
211101,1990,138801,district
211101,1991,145147,district
211101,1992,151772,district
211101,1993,158392,district
211101,1994,164714,district
211101,1995,170445,district
211102,1990,4979,district
211102,1991,4959,district
211102,1992,4940,district
211102,1993,4920,district
211102,1994,4901,district
211102,1995,4881,district
211103,1990,5037,district
211103,1991,5041,district
211103,1992,5045,district
211103,1993,5049,district
211103,1994,5053,district
211103,1995,5057,district
211104,1990,7019,district
211104,1991,7072,district
211104,1992,7109,district
211104,1993,7143,district
211104,1994,7185,district
211104,1995,7248,district
211200,1990,50566,province
211200,1991,50939,province
211200,1992,51222,province
211200,1993,51477,province
211200,1994,51768,province
211200,1995,52159,province
211201,1990,10500,district
211201,1991,10521,district
211201,1992,10542,district
211201,1993,10563,district
211201,1994,10584,district
211201,1995,10605,district
211202,1990,6479,district
211202,1991,6579,district
211202,1992,6621,district
211202,1993,6645,district
211202,1994,6692,district
211202,1995,6796,district
211203,1990,2896,district
211203,1991,2893,district
211203,1992,2890,district
211203,1993,2888,district
211203,1994,2885,district
211203,1995,2882,district
211204,1990,4807,district
211204,1991,4832,district
211204,1992,4841,district
211204,1993,4844,district
211204,1994,4855,district
211204,1995,4885,district
211205,1990,4133,district
211205,1991,4390,district
211205,1992,4638,district
211205,1993,4876,district
211205,1994,5106,district
211205,1995,5332,district
211206,1990,1935,district
211206,1991,1956,district
211206,1992,1971,district
211206,1993,1984,district
211206,1994,1998,district
211206,1995,2017,district
211207,1990,12884,district
211207,1991,12796,district
211207,1992,12714,district
211207,1993,12641,district
211207,1994,12581,district
211207,1995,12538,district
211208,1990,2491,district
211208,1991,2519,district
211208,1992,2540,district
211208,1993,2558,district
211208,1994,2577,district
211208,1995,2602,district
211209,1990,4441,district
211209,1991,4453,district
211209,1992,4465,district
211209,1993,4478,district
211209,1994,4490,district
211209,1995,4502,district
211300,1990,48929,province
211300,1991,49322,province
211300,1992,49628,province
211300,1993,49909,province
211300,1994,50224,province
211300,1995,50636,province
211301,1990,31078,district
211301,1991,31221,district
211301,1992,31286,district
211301,1993,31338,district
211301,1994,31429,district
211301,1995,31621,district
211302,1990,1027,district
211302,1991,1069,district
211302,1992,1113,district
211302,1993,1156,district
211302,1994,1197,district
211302,1995,1233,district
211303,1990,6240,district
211303,1991,6309,district
211303,1992,6368,district
211303,1993,6421,district
211303,1994,6477,district
211303,1995,6541,district
211304,1990,2548,district
211304,1991,2605,district
211304,1992,2663,district
211304,1993,2717,district
211304,1994,2766,district
211304,1995,2808,district
211305,1990,3929,district
211305,1991,3842,district
211305,1992,3745,district
211305,1993,3648,district
211305,1994,3562,district
211305,1995,3497,district
211306,1990,1182,district
211306,1991,1250,district
211306,1992,1323,district
211306,1993,1397,district
211306,1994,1467,district
211306,1995,1530,district
211307,1990,2925,district
211307,1991,3026,district
211307,1992,3130,district
211307,1993,3232,district
211307,1994,3326,district
211307,1995,3406,district
220000,1990,510296,region
220000,1991,534172,region
220000,1992,559308,region
220000,1993,584766,region
220000,1994,609607,region
220000,1995,632892,region
220100,1990,62988,province
220100,1991,66448,province
220100,1992,70061,province
220100,1993,73773,province
220100,1994,77550,province
220100,1995,81342,province
220101,1990,35547,district
220101,1991,37317,district
220101,1992,39152,district
220101,1993,41010,district
220101,1994,42871,district
220101,1995,44696,district
220102,1990,3200,district
220102,1991,3330,district
220102,1992,3461,district
220102,1993,3594,district
220102,1994,3729,district
220102,1995,3868,district
220103,1990,1283,district
220103,1991,1295,district
220103,1992,1303,district
220103,1993,1311,district
220103,1994,1324,district
220103,1995,1348,district
220104,1990,11024,district
220104,1991,12063,district
220104,1992,13189,district
220104,1993,14379,district
220104,1994,15614,district
220104,1995,16872,district
220105,1990,10199,district
220105,1991,10634,district
220105,1992,11071,district
220105,1993,11517,district
220105,1994,11975,district
220105,1995,12450,district
220106,1990,1735,district
220106,1991,1809,district
220106,1992,1885,district
220106,1993,1962,district
220106,1994,2037,district
220106,1995,2108,district
220200,1990,31529,province
220200,1991,33126,province
220200,1992,34788,province
220200,1993,36488,province
220200,1994,38195,province
220200,1995,39881,province
220201,1990,12075,district
220201,1991,12787,district
220201,1992,13521,district
220201,1993,14274,district
220201,1994,15039,district
220201,1995,15813,district
220202,1990,3725,district
220202,1991,3830,district
220202,1992,3931,district
220202,1993,4029,district
220202,1994,4124,district
220202,1995,4217,district
220203,1990,3543,district
220203,1991,3629,district
220203,1992,3710,district
220203,1993,3788,district
220203,1994,3863,district
220203,1995,3937,district
220204,1990,2387,district
220204,1991,2374,district
220204,1992,2360,district
220204,1993,2347,district
220204,1994,2334,district
220204,1995,2321,district
220205,1990,6812,district
220205,1991,7433,district
220205,1992,8110,district
220205,1993,8814,district
220205,1994,9521,district
220205,1995,10204,district
220206,1990,2987,district
220206,1991,3073,district
220206,1992,3156,district
220206,1993,3236,district
220206,1994,3314,district
220206,1995,3389,district
220300,1990,24300,province
220300,1991,24949,province
220300,1992,25594,province
220300,1993,26233,province
220300,1994,26860,province
220300,1995,27473,province
220301,1990,14128,district
220301,1991,14545,district
220301,1992,14966,district
220301,1993,15384,district
220301,1994,15785,district
220301,1995,16158,district
220302,1990,2622,district
220302,1991,2651,district
220302,1992,2673,district
220302,1993,2692,district
220302,1994,2713,district
220302,1995,2740,district
220303,1990,3904,district
220303,1991,4071,district
220303,1992,4239,district
220303,1993,4408,district
220303,1994,4580,district
220303,1995,4758,district
220304,1990,2043,district
220304,1991,2037,district
220304,1992,2031,district
220304,1993,2026,district
220304,1994,2020,district
220304,1995,2014,district
220305,1990,1603,district
220305,1991,1645,district
220305,1992,1685,district
220305,1993,1723,district
220305,1994,1762,district
220305,1995,1803,district
220400,1990,21440,province
220400,1991,22065,province
220400,1992,22690,province
220400,1993,23312,province
220400,1994,23926,province
220400,1995,24529,province
220401,1990,11822,district
220401,1991,12184,district
220401,1992,12544,district
220401,1993,12902,district
220401,1994,13255,district
220401,1995,13601,district
220402,1990,1731,district
220402,1991,1779,district
220402,1992,1827,district
220402,1993,1874,district
220402,1994,1921,district
220402,1995,1969,district
220403,1990,1531,district
220403,1991,1545,district
220403,1992,1557,district
220403,1993,1567,district
220403,1994,1578,district
220403,1995,1589,district
220404,1990,2653,district
220404,1991,2774,district
220404,1992,2898,district
220404,1993,3024,district
220404,1994,3151,district
220404,1995,3277,district
220405,1990,2745,district
220405,1991,2823,district
220405,1992,2902,district
220405,1993,2980,district
220405,1994,3054,district
220405,1995,3124,district
220406,1990,958,district
220406,1991,960,district
220406,1992,962,district
220406,1993,965,district
220406,1994,967,district
220406,1995,969,district
220500,1990,65218,province
220500,1991,67146,province
220500,1992,69085,province
220500,1993,71010,province
220500,1994,72896,province
220500,1995,74715,province
220501,1990,13927,district
220501,1991,14044,district
220501,1992,14104,district
220501,1993,14151,district
220501,1994,14226,district
220501,1995,14370,district
220502,1990,7223,district
220502,1991,7833,district
220502,1992,8507,district
220502,1993,9187,district
220502,1994,9814,district
220502,1995,10329,district
220503,1990,5267,district
220503,1991,5381,district
220503,1992,5482,district
220503,1993,5578,district
220503,1994,5675,district
220503,1995,5780,district
220504,1990,7231,district
220504,1991,7415,district
220504,1992,7579,district
220504,1993,7739,district
220504,1994,7909,district
220504,1995,8106,district
220505,1990,3934,district
220505,1991,3968,district
220505,1992,3987,district
220505,1993,4001,district
220505,1994,4024,district
220505,1995,4066,district
220506,1990,5232,district
220506,1991,5873,district
220506,1992,6615,district
220506,1993,7377,district
220506,1994,8079,district
220506,1995,8639,district
220507,1990,3005,district
220507,1991,3025,district
220507,1992,3044,district
220507,1993,3061,district
220507,1994,3078,district
220507,1995,3096,district
220508,1990,1536,district
220508,1991,1576,district
220508,1992,1611,district
220508,1993,1645,district
220508,1994,1683,district
220508,1995,1730,district
220509,1990,1501,district
220509,1991,1476,district
220509,1992,1464,district
220509,1993,1459,district
220509,1994,1456,district
