ubigeo,year,population,level
021809,1999,72442,district
021809,2000,73751,district
021900,1996,33792,province
021900,1997,34162,province
021900,1998,34531,province
021900,1999,34901,province
021900,2000,35271,province
021901,1996,5751,district
021901,1997,5821,district
021901,1998,5889,district
021901,1999,5959,district
021901,2000,6030,district
021902,1996,1921,district
021902,1997,1960,district
021902,1998,1998,district
021902,1999,2037,district
021902,2000,2076,district
021903,1996,1137,district
021903,1997,1154,district
021903,1998,1172,district
021903,1999,1189,district
021903,2000,1206,district
021904,1996,3747,district
021904,1997,3758,district
021904,1998,3770,district
021904,1999,3781,district
021904,2000,3792,district
021905,1996,1454,district
021905,1997,1463,district
021905,1998,1473,district
021905,1999,1482,district
021905,2000,1491,district
021906,1996,4647,district
021906,1997,4688,district
021906,1998,4730,district
021906,1999,4771,district
021906,2000,4812,district
021907,1996,2899,district
021907,1997,2927,district
021907,1998,2955,district
021907,1999,2983,district
021907,2000,3011,district
021908,1996,3278,district
021908,1997,3315,district
021908,1998,3351,district
021908,1999,3388,district
021908,2000,3425,district
021909,1996,6775,district
021909,1997,6872,district
021909,1998,6969,district
021909,1999,7066,district
021909,2000,7163,district
021910,1996,2183,district
021910,1997,2204,district
021910,1998,2224,district
021910,1999,2245,district
021910,2000,2265,district
022000,1996,54621,province
022000,1997,55313,province
022000,1998,56006,province
022000,1999,56698,province
022000,2000,57390,province
022001,1996,18773,district
022001,1997,19010,district
022001,1998,19252,district
022001,1999,19474,district
022001,2000,19656,district
022002,1996,1885,district
022002,1997,1904,district
022002,1998,1922,district
022002,1999,1942,district
022002,2000,1965,district
022003,1996,8288,district
022003,1997,8354,district
022003,1998,8420,district
022003,1999,8492,district
022003,2000,8578,district
022004,1996,1372,district
022004,1997,1388,district
022004,1998,1404,district
022004,1999,1420,district
022004,2000,1439,district
022005,1996,10692,district
022005,1997,10885,district
022005,1998,11076,district
022005,1999,11272,district
022005,2000,11479,district
022006,1996,3455,district
022006,1997,3519,district
022006,1998,3582,district
022006,1999,3648,district
022006,2000,3718,district
022007,1996,2460,district
022007,1997,2483,district
022007,1998,2507,district
022007,1999,2532,district
022007,2000,2559,district
022008,1996,7696,district
022008,1997,7770,district
022008,1998,7843,district
022008,1999,7918,district
022008,2000,7996,district
030000,1996,416077,region
030000,1997,423590,region
030000,1998,431712,region
030000,1999,439978,region
030000,2000,447923,region
030100,1996,107680,province
030100,1997,110437,province
030100,1998,113194,province
030100,1999,115951,province
030100,2000,118708,province
030101,1996,59730,district
030101,1997,61588,district
030101,1998,63446,district
030101,1999,65304,district
030101,2000,67161,district
030102,1996,1502,district
030102,1997,1527,district
030102,1998,1552,district
030102,1999,1577,district
030102,2000,1602,district
030103,1996,3248,district
030103,1997,3279,district
030103,1998,3309,district
030103,1999,3340,district
030103,2000,3371,district
030104,1996,17469,district
030104,1997,17906,district
030104,1998,18344,district
030104,1999,18781,district
030104,2000,19219,district
030105,1996,5116,district
030105,1997,5209,district
030105,1998,5303,district
030105,1999,5396,district
030105,2000,5489,district
030106,1996,5473,district
030106,1997,5526,district
030106,1998,5578,district
030106,1999,5631,district
030106,2000,5683,district
030107,1996,5666,district
030107,1997,5735,district
030107,1998,5803,district
030107,1999,5872,district
030107,2000,5941,district
030108,1996,3991,district
030108,1997,4026,district
030108,1998,4062,district
030108,1999,4097,district
030108,2000,4133,district
030109,1996,5485,district
030109,1997,5641,district
030109,1998,5797,district
030109,1999,5953,district
030109,2000,6109,district
030200,1996,138388,province
030200,1997,140625,province
030200,1998,143468,province
030200,1999,146458,province
030200,2000,149126,province
030201,1996,27685,district
030201,1997,28039,district
030201,1998,28545,district
030201,1999,29480,district
030201,2000,30293,district
030202,1996,7104,district
030202,1997,7142,district
030202,1998,7180,district
030202,1999,7218,district
030202,2000,7256,district
030203,1996,1674,district
030203,1997,1697,district
030203,1998,1719,district
030203,1999,1742,district
030203,2000,1765,district
030204,1996,7972,district
030204,1997,8049,district
030204,1998,8126,district
030204,1999,8203,district
030204,2000,8280,district
030205,1996,4950,district
030205,1997,4984,district
030205,1998,5018,district
030205,1999,5052,district
030205,2000,5086,district
030206,1996,1121,district
030206,1997,1125,district
030206,1998,1129,district
030206,1999,1133,district
030206,2000,1137,district
030207,1996,7738,district
030207,1997,7916,district
030207,1998,8095,district
030207,1999,8273,district
030207,2000,8452,district
030208,1996,6481,district
030208,1997,6622,district
030208,1998,6764,district
030208,1999,6905,district
030208,2000,7046,district
030209,1996,11885,district
030209,1997,12159,district
030209,1998,12551,district
030209,1999,12858,district
030209,2000,13165,district
030210,1996,2522,district
030210,1997,2527,district
030210,1998,2533,district
030210,1999,2538,district
030210,2000,2543,district
030211,1996,1034,district
030211,1997,1037,district
030211,1998,1041,district
030211,1999,1044,district
030211,2000,1047,district
030212,1996,3936,district
030212,1997,3981,district
030212,1998,4025,district
030212,1999,4070,district
030212,2000,4114,district
030213,1996,14021,district
030213,1997,14422,district
030213,1998,14915,district
030213,1999,15236,district
030213,2000,15558,district
030214,1996,1896,district
030214,1997,1908,district
030214,1998,1921,district
030214,1999,1933,district
030214,2000,1945,district
030215,1996,10648,district
030215,1997,10745,district
030215,1998,10960,district
030215,1999,11090,district
030215,2000,11220,district
030216,1996,18911,district
030216,1997,19382,district
030216,1998,19979,district
030216,1999,20636,district
030216,2000,21093,district
030217,1996,2153,district
030217,1997,2176,district
030217,1998,2198,district
030217,1999,2221,district
030217,2000,2244,district
030218,1996,4704,district
030218,1997,4744,district
030218,1998,4783,district
030218,1999,4823,district
030218,2000,4862,district
030219,1996,1953,district
030219,1997,1970,district
030219,1998,1986,district
030219,1999,2003,district
030219,2000,2020,district
030300,1996,12625,province
030300,1997,12745,province
030300,1998,12866,province
030300,1999,12986,province
030300,2000,13107,province
030301,1996,3762,district
030301,1997,3790,district
030301,1998,3814,district
030301,1999,3842,district
030301,2000,3868,district
030302,1996,530,district
030302,1997,541,district
030302,1998,553,district
030302,1999,564,district
030302,2000,576,district
030303,1996,1573,district
030303,1997,1593,district
030303,1998,1614,district
030303,1999,1634,district
030303,2000,1655,district
030304,1996,2193,district
030304,1997,2217,district
030304,1998,2241,district
030304,1999,2265,district
030304,2000,2289,district
030305,1996,2028,district
030305,1997,2049,district
030305,1998,2071,district
030305,1999,2092,district
030305,2000,2114,district
030306,1996,1163,district
030306,1997,1168,district
030306,1998,1174,district
030306,1999,1179,district
030306,2000,1184,district
030307,1996,1376,district
030307,1997,1387,district
030307,1998,1399,district
030307,1999,1410,district
030307,2000,1421,district
030400,1996,29141,province
030400,1997,29411,province
030400,1998,29681,province
030400,1999,29951,province
030400,2000,30221,province
030401,1996,4445,district
030401,1997,4513,district
030401,1998,4571,district
030401,1999,4620,district
030401,2000,4667,district
030402,1996,509,district
030402,1997,514,district
030402,1998,520,district
030402,1999,525,district
030402,2000,531,district
030403,1996,1205,district
030403,1997,1215,district
030403,1998,1224,district
030403,1999,1234,district
030403,2000,1244,district
030404,1996,2745,district
030404,1997,2772,district
030404,1998,2798,district
030404,1999,2825,district
030404,2000,2852,district
030405,1996,693,district
030405,1997,695,district
030405,1998,696,district
030405,1999,698,district
030405,2000,700,district
030406,1996,2886,district
030406,1997,2909,district
030406,1998,2931,district
030406,1999,2954,district
030406,2000,2976,district
030407,1996,643,district
030407,1997,647,district
030407,1998,652,district
030407,1999,656,district
030407,2000,661,district
030408,1996,830,district
030408,1997,833,district
030408,1998,836,district
030408,1999,839,district
030408,2000,842,district
030409,1996,2263,district
030409,1997,2286,district
030409,1998,2308,district
030409,1999,2331,district
030409,2000,2354,district
030410,1996,1323,district
030410,1997,1338,district
030410,1998,1354,district
030410,1999,1369,district
030410,2000,1384,district
030411,1996,1189,district
030411,1997,1201,district
030411,1998,1214,district
030411,1999,1226,district
030411,2000,1239,district
030412,1996,1278,district
030412,1997,1286,district
030412,1998,1293,district
030412,1999,1301,district
030412,2000,1309,district
030413,1996,794,district
030413,1997,797,district
030413,1998,799,district
030413,1999,802,district
030413,2000,804,district
030414,1996,2206,district
030414,1997,2232,district
030414,1998,2270,district
030414,1999,2315,district
030414,2000,2359,district
030415,1996,3229,district
030415,1997,3254,district
030415,1998,3280,district
030415,1999,3305,district
030415,2000,3331,district
030416,1996,1521,district
030416,1997,1529,district
030416,1998,1538,district
030416,1999,1546,district
030416,2000,1555,district
030417,1996,1382,district
030417,1997,1390,district
030417,1998,1397,district
030417,1999,1405,district
030417,2000,1413,district
030500,1996,48487,province
030500,1997,49225,province
030500,1998,49964,province
030500,1999,50702,province
030500,2000,51440,province
030501,1996,11658,district
030501,1997,11851,district
030501,1998,12046,district
030501,1999,12239,district
030501,2000,12433,district
030502,1996,5419,district
030502,1997,5498,district
030502,1998,5576,district
030502,1999,5655,district
030502,2000,5733,district
030503,1996,7851,district
030503,1997,7935,district
030503,1998,8019,district
030503,1999,8103,district
030503,2000,8187,district
030504,1996,11315,district
030504,1997,11517,district
030504,1998,11719,district
030504,1999,11921,district
030504,2000,12123,district
030505,1996,7238,district
030505,1997,7340,district
030505,1998,7441,district
030505,1999,7543,district
030505,2000,7644,district
030506,1996,5006,district
030506,1997,5084,district
030506,1998,5163,district
030506,1999,5241,district
030506,2000,5320,district
030600,1996,51956,province
030600,1997,53125,province
030600,1998,54295,province
030600,1999,55464,province
030600,2000,56633,province
030601,1996,5278,district
030601,1997,5403,district
030601,1998,5545,district
030601,1999,5684,district
030601,2000,5803,district
030602,1996,9851,district
030602,1997,10144,district
